motor1_x,motor1_y,motor1_z,sound,time
-0.003419,0.000683,-0.078511,-0.007205,2024-04-22T14:56:00.188536Z
-0.003103,0.000367,0.124385,-0.006574,2024-04-22T14:56:00.188736Z
0.009203,0.000367,0.054960,-0.007521,2024-04-22T14:56:00.188936Z
0.014883,0.000998,-0.032761,-0.007521,2024-04-22T14:56:00.189136Z
0.007941,0.001314,-0.129308,-0.001526,2024-04-22T14:56:00.189336Z
-0.004050,0.000998,-0.045697,-0.005943,2024-04-22T14:56:00.189536Z
-0.006258,0.000998,0.112709,-0.006574,2024-04-22T14:56:00.189736Z
-0.000895,0.000367,0.094722,-0.007836,2024-04-22T14:56:00.189936Z
-0.004681,0.000683,-0.179790,-0.008152,2024-04-22T14:56:00.190136Z
-0.016355,0.000998,-0.014462,-0.000264,2024-04-22T14:56:00.190336Z
0.000052,0.000683,0.002261,-0.006574,2024-04-22T14:56:00.190536Z
0.001945,0.000998,0.103242,-0.007836,2024-04-22T14:56:00.190736Z
0.005416,0.000367,-0.105645,-0.007205,2024-04-22T14:56:00.190936Z
0.000367,0.000998,-0.132779,-0.007521,2024-04-22T14:56:00.191136Z
0.006048,0.000683,-0.099019,-0.000264,2024-04-22T14:56:00.191336Z
-0.002157,0.000998,-0.053270,-0.007836,2024-04-22T14:56:00.191536Z
0.003207,0.001314,0.138901,-0.006258,2024-04-22T14:56:00.191736Z
0.001314,0.000683,0.080206,-0.004996,2024-04-22T14:56:00.191936Z
0.000998,0.000683,0.068530,-0.007521,2024-04-22T14:56:00.192136Z
0.007941,0.000367,-0.046328,-0.001526,2024-04-22T14:56:00.192336Z
-0.010676,0.000998,0.017723,-0.005627,2024-04-22T14:56:00.192536Z
-0.008152,0.000367,0.160044,-0.007521,2024-04-22T14:56:00.192736Z
0.000683,0.000683,0.124700,-0.006574,2024-04-22T14:56:00.192936Z
0.010465,0.000683,0.015199,-0.008152,2024-04-22T14:56:00.193136Z
0.001945,0.000683,-0.079773,0.004154,2024-04-22T14:56:00.193336Z
0.004470,0.000998,0.018986,-0.006574,2024-04-22T14:56:00.193536Z
-0.010991,0.000367,0.149946,-0.006574,2024-04-22T14:56:00.193736Z
0.004154,0.000052,-0.053901,-0.007521,2024-04-22T14:56:00.193936Z
0.001945,0.000367,-0.088291,-0.009098,2024-04-22T14:56:00.194136Z
0.004785,0.000683,-0.074724,0.003207,2024-04-22T14:56:00.194336Z
-0.008783,0.000683,-0.049168,-0.006574,2024-04-22T14:56:00.194536Z
0.018039,0.000998,0.128803,-0.007205,2024-04-22T14:56:00.194736Z
-0.013200,0.000683,-0.052323,-0.008467,2024-04-22T14:56:00.194936Z
0.004154,0.000683,-0.027082,-0.007521,2024-04-22T14:56:00.195136Z
-0.000264,0.000367,-0.013200,0.000683,2024-04-22T14:56:00.195336Z
-0.007205,0.000367,-0.036232,-0.005627,2024-04-22T14:56:00.195536Z
0.010781,0.000683,0.127856,-0.007205,2024-04-22T14:56:00.195736Z
-0.004050,0.000052,-0.020141,-0.007205,2024-04-22T14:56:00.195936Z
0.006363,0.000998,-0.004365,-0.006889,2024-04-22T14:56:00.196136Z
0.006048,0.000683,-0.172533,-0.001210,2024-04-22T14:56:00.196336Z
-0.003103,0.000683,-0.076302,-0.006889,2024-04-22T14:56:00.196536Z
-0.009414,0.000367,0.052751,-0.006889,2024-04-22T14:56:00.196736Z
0.010781,0.000052,0.031608,-0.006889,2024-04-22T14:56:00.196936Z
0.013621,0.000367,-0.055794,-0.006258,2024-04-22T14:56:00.197136Z
0.003839,0.000367,-0.128361,-0.002472,2024-04-22T14:56:00.197336Z
0.000683,0.000052,-0.036232,-0.006889,2024-04-22T14:56:00.197536Z
-0.009414,0.000998,0.081152,-0.006574,2024-04-22T14:56:00.197736Z
0.005101,0.000683,0.067583,-0.006258,2024-04-22T14:56:00.197936Z
-0.003734,0.000998,-0.131516,-0.007521,2024-04-22T14:56:00.198136Z
-0.010045,0.000367,0.004470,0.000367,2024-04-22T14:56:00.198336Z
0.003839,0.000998,-0.009729,-0.008467,2024-04-22T14:56:00.198536Z
-0.005627,0.000683,0.105451,-0.006889,2024-04-22T14:56:00.198736Z
0.008888,0.000683,-0.120789,-0.007836,2024-04-22T14:56:00.198936Z
-0.004050,0.000367,-0.101543,-0.007205,2024-04-22T14:56:00.199136Z
0.012674,0.000998,-0.059580,0.000998,2024-04-22T14:56:00.199336Z
0.000052,0.000998,-0.099334,-0.007836,2024-04-22T14:56:00.199536Z
0.008572,0.000683,0.020564,-0.006258,2024-04-22T14:56:00.199736Z
0.003207,0.000367,0.033186,-0.005627,2024-04-22T14:56:00.199936Z
-0.004681,0.000367,0.062849,-0.007836,2024-04-22T14:56:00.200136Z
0.009203,0.000367,-0.069361,-0.000579,2024-04-22T14:56:00.200336Z
-0.014462,0.000683,-0.042227,-0.006574,2024-04-22T14:56:00.200536Z
-0.004996,0.000367,0.096615,-0.006574,2024-04-22T14:56:00.200736Z
0.008256,0.000052,0.095984,-0.007205,2024-04-22T14:56:00.200936Z
0.005101,0.000683,-0.006574,-0.008467,2024-04-22T14:56:00.201136Z
0.007625,0.000998,-0.019194,0.000998,2024-04-22T14:56:00.201336Z
0.001630,0.000998,0.045178,-0.007205,2024-04-22T14:56:00.201536Z
-0.002788,0.000367,0.125963,-0.007205,2024-04-22T14:56:00.201736Z
0.008888,0.000367,-0.033077,-0.005943,2024-04-22T14:56:00.201936Z
0.004154,0.000052,-0.103751,-0.009098,2024-04-22T14:56:00.202136Z
0.002576,0.000998,-0.111008,0.003207,2024-04-22T14:56:00.202336Z
-0.011307,0.000998,-0.019194,-0.005943,2024-04-22T14:56:00.202536Z
0.020564,0.000683,0.140163,-0.008152,2024-04-22T14:56:00.202736Z
-0.011622,0.000683,-0.004681,-0.018248,2024-04-22T14:56:00.202936Z
0.007625,0.000683,-0.025505,-0.008467,2024-04-22T14:56:00.203136Z
-0.001210,0.000367,-0.005943,0.000683,2024-04-22T14:56:00.203336Z
-0.009414,0.000998,-0.017617,-0.006889,2024-04-22T14:56:00.203536Z
0.011728,0.000998,0.150577,-0.008467,2024-04-22T14:56:00.203736Z
-0.000579,0.000998,-0.016355,-0.007836,2024-04-22T14:56:00.203936Z
0.008256,0.000052,0.003523,-0.007205,2024-04-22T14:56:00.204136Z
0.014883,0.000052,-0.160544,-0.002157,2024-04-22T14:56:00.204336Z
-0.001210,0.001314,-0.077249,-0.006889,2024-04-22T14:56:00.204536Z
-0.007205,0.000367,0.058747,-0.005627,2024-04-22T14:56:00.204736Z
0.002576,0.000367,0.017408,-0.007205,2024-04-22T14:56:00.204936Z
0.012359,0.000998,-0.080404,-0.008152,2024-04-22T14:56:00.205136Z
0.006048,0.000683,-0.149816,-0.003103,2024-04-22T14:56:00.205336Z
-0.001210,0.000998,-0.071569,-0.007205,2024-04-22T14:56:00.205536Z
-0.004050,0.000683,0.098824,-0.006574,2024-04-22T14:56:00.205736Z
0.010465,-0.000264,0.094406,-0.007205,2024-04-22T14:56:00.205936Z
0.001945,0.000683,-0.110693,-0.008467,2024-04-22T14:56:00.206136Z
-0.007205,0.000998,-0.021403,-0.002157,2024-04-22T14:56:00.206336Z
0.006048,0.000998,0.013937,-0.007836,2024-04-22T14:56:00.206536Z
0.001630,0.000683,0.137323,-0.008152,2024-04-22T14:56:00.206736Z
0.006363,0.000683,-0.047590,-0.008783,2024-04-22T14:56:00.206936Z
-0.000895,0.000998,-0.114794,-0.008783,2024-04-22T14:56:00.207136Z
0.003839,0.000367,-0.082612,-0.001841,2024-04-22T14:56:00.207336Z
-0.005943,0.000998,-0.040649,-0.007836,2024-04-22T14:56:00.207536Z
0.001630,0.000367,0.148684,-0.006574,2024-04-22T14:56:00.207736Z
-0.000895,0.000052,0.093775,-0.005627,2024-04-22T14:56:00.207936Z
0.003523,0.000998,0.014883,-0.008783,2024-04-22T14:56:00.208136Z
0.014252,0.000367,-0.123944,-0.001841,2024-04-22T14:56:00.208336Z
-0.004996,0.000683,-0.003734,-0.006574,2024-04-22T14:56:00.208536Z
-0.010991,0.000367,0.171404,-0.007521,2024-04-22T14:56:00.208736Z
0.007941,0.000052,0.142372,-0.005627,2024-04-22T14:56:00.208936Z
0.009519,0.000683,0.065058,-0.008467,2024-04-22T14:56:00.209136Z
0.004470,0.000683,-0.065890,-0.002157,2024-04-22T14:56:00.209336Z
-0.001210,0.000683,0.042653,-0.006574,2024-04-22T14:56:00.209536Z
-0.002788,0.000998,0.214006,-0.006889,2024-04-22T14:56:00.209736Z
0.002261,0.000367,0.009519,-0.007521,2024-04-22T14:56:00.209936Z
0.006048,0.000367,0.001630,-0.008467,2024-04-22T14:56:00.210136Z
-0.001526,0.001314,-0.036548,0.001314,2024-04-22T14:56:00.210336Z
-0.010676,0.000052,0.018355,-0.006574,2024-04-22T14:56:00.210536Z
0.024350,0.000683,0.217477,-0.008783,2024-04-22T14:56:00.210736Z
-0.004681,0.000367,0.005416,-0.017617,2024-04-22T14:56:00.210936Z
0.005416,0.000998,-0.086398,-0.008152,2024-04-22T14:56:00.211136Z
-0.001526,0.000683,-0.036548,-0.001526,2024-04-22T14:56:00.211336Z
-0.009729,0.000998,-0.021719,-0.007205,2024-04-22T14:56:00.211536Z
