motor1_x,motor1_y,motor1_z,sound,time
0.000683,0.000998,0.020564,-0.008152,2024-04-22T18:14:00.271670Z
0.016146,0.000683,0.044547,-0.007521,2024-04-22T18:14:00.271870Z
-0.007836,0.000683,-0.090816,-0.009098,2024-04-22T18:14:00.272070Z
-0.010360,0.000998,-0.122998,-0.006258,2024-04-22T18:14:00.272270Z
-0.008783,0.000998,0.098824,-0.007836,2024-04-22T18:14:00.272470Z
0.010150,0.000998,-0.001841,-0.007836,2024-04-22T18:14:00.272670Z
0.009834,0.000683,0.060956,-0.008152,2024-04-22T18:14:00.272870Z
0.001314,0.000683,-0.143190,-0.010360,2024-04-22T18:14:00.273070Z
-0.028344,0.000367,-0.079142,-0.007205,2024-04-22T18:14:00.273270Z
-0.004365,0.000367,0.072316,-0.008467,2024-04-22T18:14:00.273470Z
0.010465,0.000683,0.010781,-0.008152,2024-04-22T18:14:00.273670Z
0.014252,0.000683,0.039182,-0.007205,2024-04-22T18:14:00.273870Z
-0.002788,0.000683,-0.090184,-0.009729,2024-04-22T18:14:00.274070Z
-0.021403,0.000367,-0.028660,-0.006574,2024-04-22T18:14:00.274270Z
-0.000264,0.000367,0.013306,-0.008152,2024-04-22T18:14:00.274470Z
0.007625,0.000998,0.009834,-0.008152,2024-04-22T18:14:00.274670Z
0.013306,0.000683,0.029399,-0.007836,2024-04-22T18:14:00.274870Z
-0.003419,0.000683,0.040444,-0.008467,2024-04-22T18:14:00.275070Z
-0.004996,0.001314,0.026244,-0.007521,2024-04-22T18:14:00.275270Z
0.006679,0.000683,-0.039072,-0.007836,2024-04-22T18:14:00.275470Z
0.002261,0.000998,-0.035286,-0.006574,2024-04-22T18:14:00.275670Z
0.002576,0.000367,0.075472,-0.006889,2024-04-22T18:14:00.275870Z
-0.002788,0.000998,0.162884,-0.009098,2024-04-22T18:14:00.276070Z
-0.000264,0.000367,0.015515,-0.008152,2024-04-22T18:14:00.276270Z
0.013621,0.000052,-0.150132,-0.008467,2024-04-22T18:14:00.276470Z
-0.006574,0.000998,-0.098072,-0.006258,2024-04-22T18:14:00.276670Z
-0.009729,0.000998,0.126594,-0.007205,2024-04-22T18:14:00.276870Z
