motor1_x,motor1_y,motor1_z,sound,time
-0.035286,0.001314,0.017408,-0.008467,2024-04-22T15:26:50.567613Z
-0.017932,0.000367,-0.202822,-0.004681,2024-04-22T15:26:50.567813Z
0.024035,0.000998,-0.022665,-0.006889,2024-04-22T15:26:50.568013Z
0.023088,0.000683,-0.142875,-0.007521,2024-04-22T15:26:50.568213Z
-0.031499,0.000683,0.346859,-0.008467,2024-04-22T15:26:50.568413Z
-0.019194,0.000683,0.231362,-0.007836,2024-04-22T15:26:50.568613Z
0.016146,0.000998,0.038866,-0.006258,2024-04-22T15:26:50.568813Z
0.060325,0.000367,-0.142875,-0.006258,2024-04-22T15:26:50.569013Z
-0.037179,0.001314,-0.171586,-0.007205,2024-04-22T15:26:50.569213Z
-0.029922,0.000998,0.211166,-0.009098,2024-04-22T15:26:50.569413Z
0.012043,0.001314,0.074210,-0.007205,2024-04-22T15:26:50.569613Z
0.066005,0.000683,-0.091131,-0.004681,2024-04-22T15:26:50.569813Z
-0.071254,0.000683,0.176769,-0.006258,2024-04-22T15:26:50.570013Z
0.012359,0.000367,-0.176319,-0.007205,2024-04-22T15:26:50.570213Z
0.018670,0.001314,-0.243839,-0.009098,2024-04-22T15:26:50.570413Z
0.013621,0.000998,0.228837,-0.007836,2024-04-22T15:26:50.570613Z
0.000367,0.000367,0.113656,-0.001526,2024-04-22T15:26:50.570813Z
-0.011938,0.001314,-0.069045,-0.007205,2024-04-22T15:26:50.571013Z
-0.011622,0.000998,-0.047906,-0.006889,2024-04-22T15:26:50.571213Z
0.021510,0.000998,-0.172848,-0.007521,2024-04-22T15:26:50.571413Z
0.000367,0.000998,-0.067468,-0.007205,2024-04-22T15:26:50.571613Z
0.011097,0.000998,0.156888,-0.003419,2024-04-22T15:26:50.571813Z
0.003523,0.000683,-0.075671,-0.006258,2024-04-22T15:26:50.572013Z
0.000367,0.000367,0.053067,-0.007521,2024-04-22T15:26:50.572213Z
0.004785,0.000998,-0.113217,-0.007836,2024-04-22T15:26:50.572413Z
0.002261,0.000683,0.017408,-0.008152,2024-04-22T15:26:50.572613Z
0.011412,0.000998,0.139532,-0.003419,2024-04-22T15:26:50.572813Z
-0.024243,0.000052,-0.141297,-0.005943,2024-04-22T15:26:50.573013Z
0.057800,0.000998,-0.475424,-0.006574,2024-04-22T15:26:50.573213Z
-0.007836,0.000683,-0.171586,-0.007836,2024-04-22T15:26:50.573413Z
0.080521,0.000052,-0.086398,-0.006889,2024-04-22T15:26:50.573613Z
-0.017932,0.000998,0.224104,-0.003419,2024-04-22T15:26:50.573813Z
0.001945,0.000998,-0.107222,-0.008152,2024-04-22T15:26:50.574013Z
-0.034339,0.000367,-0.047590,-0.008152,2024-04-22T15:26:50.574213Z
0.003523,0.001314,0.355695,-0.006889,2024-04-22T15:26:50.574413Z
0.065690,0.001314,-0.156442,-0.006889,2024-04-22T15:26:50.574613Z
-0.065890,0.000683,0.066321,-0.005943,2024-04-22T15:26:50.574813Z
0.024035,0.001314,-0.352059,-0.008467,2024-04-22T15:26:50.575013Z
-0.030868,0.000052,0.224419,-0.006889,2024-04-22T15:26:50.575213Z
-0.028660,0.000367,0.331712,-0.007521,2024-04-22T15:26:50.575413Z
-0.008152,0.000683,0.273963,-0.006889,2024-04-22T15:26:50.575613Z
0.057169,0.000683,-0.435985,-0.005943,2024-04-22T15:26:50.575813Z
-0.038441,0.000683,0.072948,-0.008152,2024-04-22T15:26:50.576013Z
0.023404,0.000998,-0.254566,-0.007836,2024-04-22T15:26:50.576213Z
0.048018,0.000998,0.054014,-0.008467,2024-04-22T15:26:50.576413Z
-0.031815,0.000367,0.129434,-0.006574,2024-04-22T15:26:50.576613Z
-0.004681,0.000998,-0.002788,-0.006574,2024-04-22T15:26:50.576813Z
-0.016670,0.000367,-0.106276,-0.005943,2024-04-22T15:26:50.577013Z
