motor1_x,motor1_y,motor1_z,sound,time
0.007625,0.000367,0.055907,-0.007836,2024-04-22T17:34:00.358087Z
0.006994,0.000367,-0.118265,-0.008152,2024-04-22T17:34:00.358287Z
-0.015093,0.000998,-0.167485,-0.009098,2024-04-22T17:34:00.358487Z
-0.011307,0.000683,0.190338,-0.006889,2024-04-22T17:34:00.358687Z
0.004785,0.000683,0.115865,-0.015408,2024-04-22T17:34:00.358887Z
-0.013831,0.000052,-0.114479,-0.006574,2024-04-22T17:34:00.359087Z
0.014568,0.000998,-0.068414,-0.011622,2024-04-22T17:34:00.359287Z
-0.012253,0.000998,-0.037494,-0.009098,2024-04-22T17:34:00.359487Z
-0.001841,0.000367,0.187814,-0.005943,2024-04-22T17:34:00.359687Z
0.001314,0.000683,-0.139089,-0.002472,2024-04-22T17:34:00.359887Z
-0.016986,0.000998,-0.005943,-0.008152,2024-04-22T17:34:00.360087Z
0.009203,0.000683,-0.099650,-0.009729,2024-04-22T17:34:00.360287Z
-0.015724,0.000683,0.069161,-0.008467,2024-04-22T17:34:00.360487Z
-0.005627,0.000052,0.068845,-0.006258,2024-04-22T17:34:00.360687Z
-0.004681,0.000367,0.079890,-0.004365,2024-04-22T17:34:00.360887Z
-0.018248,0.000683,0.015515,-0.006258,2024-04-22T17:34:00.361087Z
0.006994,0.000367,-0.235635,-0.012253,2024-04-22T17:34:00.361287Z
-0.012884,0.000998,-0.228694,-0.008467,2024-04-22T17:34:00.361487Z
-0.016355,0.000683,0.010781,-0.007205,2024-04-22T17:34:00.361687Z
0.013621,0.000683,0.085570,-0.007836,2024-04-22T17:34:00.361887Z
0.003523,0.000998,0.053382,-0.007521,2024-04-22T17:34:00.362087Z
0.014883,0.000683,-0.105960,-0.010360,2024-04-22T17:34:00.362287Z
-0.002472,0.000367,-0.104383,-0.007521,2024-04-22T17:34:00.362487Z
-0.005627,0.000683,0.088410,-0.006258,2024-04-22T17:34:00.362687Z
-0.003103,0.000683,0.030031,-0.006574,2024-04-22T17:34:00.362887Z
-0.004681,0.000998,-0.038125,-0.007836,2024-04-22T17:34:00.363087Z
-0.003103,0.000998,-0.128361,-0.008467,2024-04-22T17:34:00.363287Z
0.003523,0.000367,0.178031,-0.007205,2024-04-22T17:34:00.363487Z
-0.007836,-0.000264,0.223788,-0.006574,2024-04-22T17:34:00.363687Z
-0.020141,0.000683,0.027506,-0.003419,2024-04-22T17:34:00.363887Z
0.010465,0.000052,-0.027082,-0.006574,2024-04-22T17:34:00.364087Z
0.002261,0.000052,-0.100281,-0.008152,2024-04-22T17:34:00.364287Z
0.012043,0.000998,-0.068414,-0.006258,2024-04-22T17:34:00.364487Z
0.009519,0.000683,-0.003103,-0.006258,2024-04-22T17:34:00.364687Z
-0.010676,0.000998,0.125332,-0.004050,2024-04-22T17:34:00.364887Z
0.011097,0.000367,0.056223,-0.008152,2024-04-22T17:34:00.365087Z
0.001314,0.000998,-0.105960,-0.010676,2024-04-22T17:34:00.365287Z
-0.016670,0.000683,-0.001210,-0.008467,2024-04-22T17:34:00.365487Z
-0.012884,0.000998,-0.001841,-0.006889,2024-04-22T17:34:00.365687Z
-0.004996,0.000998,0.227575,-0.009098,2024-04-22T17:34:00.365887Z
0.004785,0.000052,0.040129,-0.007836,2024-04-22T17:34:00.366087Z
0.000998,0.000367,0.004785,-0.009098,2024-04-22T17:34:00.366287Z
-0.007521,0.001630,-0.151078,-0.008467,2024-04-22T17:34:00.366487Z
-0.008152,0.000998,0.159097,-0.006258,2024-04-22T17:34:00.366687Z
0.015199,0.000683,0.091250,-0.008783,2024-04-22T17:34:00.366887Z
-0.009098,0.000998,-0.073462,-0.006574,2024-04-22T17:34:00.367087Z
0.017408,0.000683,-0.010360,-0.010991,2024-04-22T17:34:00.367287Z
-0.004681,0.001314,-0.052639,-0.009729,2024-04-22T17:34:00.367487Z
0.000998,0.000367,0.170773,-0.005312,2024-04-22T17:34:00.367687Z
-0.002472,0.000998,-0.151078,-0.001526,2024-04-22T17:34:00.367887Z
-0.026767,0.000367,-0.016039,-0.007205,2024-04-22T17:34:00.368087Z
0.005416,0.000367,-0.201560,-0.010676,2024-04-22T17:34:00.368287Z
-0.010991,0.000683,-0.013831,-0.007205,2024-04-22T17:34:00.368487Z
-0.001210,0.000367,0.017723,-0.006258,2024-04-22T17:34:00.368687Z
-0.006574,0.000367,0.014568,-0.005312,2024-04-22T17:34:00.368887Z
-0.018248,0.000683,-0.008467,-0.006258,2024-04-22T17:34:00.369087Z
0.009834,0.000683,-0.217336,-0.013200,2024-04-22T17:34:00.369287Z
-0.002157,0.000683,-0.236266,-0.007836,2024-04-22T17:34:00.369487Z
-0.004996,0.000998,-0.036232,-0.006258,2024-04-22T17:34:00.369687Z
0.014883,0.000367,0.034449,-0.007836,2024-04-22T17:34:00.369887Z
0.001630,0.000367,0.040760,-0.007205,2024-04-22T17:34:00.370087Z
0.009834,0.000683,-0.073778,-0.010991,2024-04-22T17:34:00.370287Z
-0.007521,0.000367,-0.095548,-0.007836,2024-04-22T17:34:00.370487Z
-0.004050,0.001314,0.011097,-0.006889,2024-04-22T17:34:00.370687Z
-0.002788,0.000683,0.028768,-0.006889,2024-04-22T17:34:00.370887Z
0.001630,0.001314,0.000367,-0.008152,2024-04-22T17:34:00.371087Z
-0.002157,0.000683,-0.115741,-0.008467,2024-04-22T17:34:00.371287Z
0.003839,0.000998,0.098824,-0.008152,2024-04-22T17:34:00.371487Z
-0.005312,0.000367,0.165093,-0.006574,2024-04-22T17:34:00.371687Z
-0.015408,0.000683,-0.012884,-0.002157,2024-04-22T17:34:00.371887Z
0.013306,0.000998,-0.071569,-0.006574,2024-04-22T17:34:00.372087Z
0.002261,-0.000264,-0.111324,-0.007836,2024-04-22T17:34:00.372287Z
0.001630,0.000998,-0.030553,-0.007205,2024-04-22T17:34:00.372487Z
0.006363,0.000683,0.026559,-0.007836,2024-04-22T17:34:00.372687Z
-0.006574,0.000998,0.152470,-0.004996,2024-04-22T17:34:00.372887Z
0.011097,0.000367,0.094722,-0.007836,2024-04-22T17:34:00.373087Z
0.003207,0.000367,-0.025820,-0.010676,2024-04-22T17:34:00.373287Z
-0.011938,0.000683,0.054960,-0.007836,2024-04-22T17:34:00.373487Z
-0.005943,0.000998,0.031293,-0.007205,2024-04-22T17:34:00.373687Z
-0.005943,0.000998,0.237989,-0.014777,2024-04-22T17:34:00.373887Z
-0.004996,0.000683,0.032555,-0.007205,2024-04-22T17:34:00.374087Z
0.007310,0.000683,-0.063682,-0.010360,2024-04-22T17:34:00.374287Z
0.000367,0.000998,-0.153918,-0.009098,2024-04-22T17:34:00.374487Z
-0.010045,0.000683,0.241460,-0.007521,2024-04-22T17:34:00.374687Z
0.004154,0.000367,0.179609,-0.010360,2024-04-22T17:34:00.374887Z
-0.004050,0.000683,-0.069992,-0.007521,2024-04-22T17:34:00.375087Z
0.021510,0.001314,-0.104067,-0.010991,2024-04-22T17:34:00.375287Z
-0.006889,0.000683,-0.089869,-0.009098,2024-04-22T17:34:00.375487Z
-0.002157,0.000367,0.215584,-0.007205,2024-04-22T17:34:00.375687Z
0.000998,0.000683,-0.095233,-0.000264,2024-04-22T17:34:00.375887Z
-0.021719,0.000683,-0.012253,-0.009098,2024-04-22T17:34:00.376087Z
0.002892,0.000998,-0.161175,-0.010360,2024-04-22T17:34:00.376287Z
-0.023296,0.000998,0.094091,-0.007521,2024-04-22T17:34:00.376487Z
-0.001841,0.000998,0.089673,-0.005943,2024-04-22T17:34:00.376687Z
0.005101,0.001314,0.047387,-0.005312,2024-04-22T17:34:00.376887Z
-0.004996,0.000367,-0.043804,-0.006574,2024-04-22T17:34:00.377087Z
0.008572,0.000998,-0.254881,-0.016039,2024-04-22T17:34:00.377287Z
-0.009098,0.000998,-0.254566,-0.007521,2024-04-22T17:34:00.377487Z
-0.018879,0.000998,0.034449,-0.005943,2024-04-22T17:34:00.377687Z
0.013621,0.000367,0.100402,-0.010045,2024-04-22T17:34:00.377887Z
0.004154,0.000683,-0.010045,-0.007521,2024-04-22T17:34:00.378087Z
0.016777,0.000683,-0.176319,-0.010360,2024-04-22T17:34:00.378287Z
-0.012253,0.000367,-0.112586,-0.008467,2024-04-22T17:34:00.378487Z
-0.004681,0.000998,0.095037,-0.007521,2024-04-22T17:34:00.378687Z
0.001314,0.000683,0.077997,-0.005943,2024-04-22T17:34:00.378887Z
0.002892,0.000052,0.021510,-0.008152,2024-04-22T17:34:00.379087Z
0.003207,0.000998,-0.128046,-0.008467,2024-04-22T17:34:00.379287Z
0.005101,0.000998,0.092197,-0.009098,2024-04-22T17:34:00.379487Z
-0.001841,0.000683,0.229469,-0.006574,2024-04-22T17:34:00.379687Z
-0.017932,0.000683,0.021195,-0.002472,2024-04-22T17:34:00.379887Z
0.013621,0.001314,-0.117950,-0.006574,2024-04-22T17:34:00.380087Z
0.001945,0.000367,-0.123313,-0.008467,2024-04-22T17:34:00.380287Z
-0.002788,0.000998,-0.024874,-0.006889,2024-04-22T17:34:00.380487Z
0.011412,0.000367,0.067267,-0.006574,2024-04-22T17:34:00.380687Z
-0.008783,0.000683,0.131012,-0.005627,2024-04-22T17:34:00.380887Z
0.010465,0.000998,0.057485,-0.007205,2024-04-22T17:34:00.381087Z
0.006048,0.000683,-0.093655,-0.009098,2024-04-22T17:34:00.381287Z
-0.014146,0.000998,0.040760,-0.008152,2024-04-22T17:34:00.381487Z
-0.008152,0.000683,0.102611,-0.005943,2024-04-22T17:34:00.381687Z
-0.010045,0.000998,0.301733,-0.008467,2024-04-22T17:34:00.381887Z
0.014883,0.000683,0.094091,-0.008152,2024-04-22T17:34:00.382087Z
0.010781,0.000683,-0.131201,-0.009729,2024-04-22T17:34:00.382287Z
-0.001841,0.000998,-0.152656,-0.007521,2024-04-22T17:34:00.382487Z
-0.007205,0.000683,0.188445,-0.006574,2024-04-22T17:34:00.382687Z
0.004785,0.000683,0.099455,-0.008152,2024-04-22T17:34:00.382887Z
-0.005627,0.000683,-0.139089,-0.007836,2024-04-22T17:34:00.383087Z
